timestamp_ns,receive_timestamp_ns,episode_id,frame_id,episode_frame_index,control_dt_s,trajectory_time_s,latency_ms,match_method,frame_valid,frame_invalid_reason,x,y,z,qx,qy,qz,qw,state_vx_world,state_vy_world,state_vz_world,state_vx_flu,state_vy_flu,state_vz_flu,yaw,yaw_rate,depth_file,raw_depth_finite_ratio,gravity_flu_x,gravity_flu_y,gravity_flu_z,velocity_flu_x,velocity_flu_y,velocity_flu_z,yaw_rate_flu,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_clipped_m,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,velocity_command_flu_x,velocity_command_flu_y,velocity_command_flu_z,yaw_rate_command,hierarchical_mode,planner_status,planner_failure_reason,fsm_state,effective_target_source,target_correction_active,effective_direction_token,directive_terminal_stop,directive_update_event,mission_revision,reentry_guard_ticks,obstacle_first_observed_event,selected_output_speed_mps,local_target_distance_m,min_observed_clearance_m,obstacle_risk_cost,avoidance_active,local_corridor_blocked,risk_corridor_near_obstacle,corridor_block_reason,corridor_block_source,first_blocking_distance_m,first_block_x,first_block_y,first_block_age_ticks,emergency_brake,immediate_avoidance,local_limit_cycle_detected,target_bearing_error_deg,consecutive_failures_30hz,unknown_recovery_ticks,plan_valid,plan_terminal,plan_end_speed_mps,plan_executed_speed_mps,plan_points_xy,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,effective_target_world_x,effective_target_world_y,effective_target_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,truth_minimum_clearance_m,truth_brake_risk,observed_brake_risk,truth_brake_would_trigger,scene_id,task_id,episode_valid,failure_taxonomy,failure_reason,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,macro_param_valid,navigation_goal_direction_flu_x,navigation_goal_direction_flu_y,navigation_goal_direction_flu_z,navigation_goal_distance_clipped_m,navigation_goal_distance_norm,correction_enter_event,correction_exit_event,correction_update_event,observability_reason,observability_goal_inside_fov,observability_direct_corridor_blocked,observability_left_bypass_visible,observability_right_bypass_visible,observability_local_avoidance_observable
1787562337998595328,1787562338014313472,joint_v2_000002_8ec8982a,542,0,0.03333333333333333,0.0,15.718221664428711,frame_id_exact,1,,2.450000047683716,11.649999618530273,2.0,0.0,0.0,-0.40507635508970763,0.9142828591564194,0.0,0.0,0.0,0.0,-0.0,0.0,-0.8341246854299342,0.0,depth/000542.png,1.0,0.0,0.0,-1.0,0.0,-0.0,0.0,0.0,0.9906818103617787,-0.13619673497668333,0.0,4.5,0.9,0.0666666666,0.0,0.0,-0.2666666664,0.0666666666,0.0,0.0,-0.2666666664,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.0666666666,4.60434594934465,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,7.827826960583346,0,0,1,0,2.0,1.0,"2.450,11.650;2.483,11.673;2.582,11.740;2.747,11.853;2.929,11.978;3.110,12.102;3.292,12.226;3.473,12.350;3.655,12.474;3.837,12.599;4.018,12.723;4.200,12.847;4.381,12.971;4.563,13.096",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,1,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.9906818103617787,-0.13619673497668333,0.0,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338039047424,1787562338055839232,joint_v2_000002_8ec8982a,543,1,0.03333333333333333,0.03333333333333333,16.791820526123047,frame_id_exact,1,,2.450000047683716,11.649999618530273,2.000570297241211,-0.0002918113153941331,0.00013803893641206553,-0.4051220790747037,0.914262542619787,3.8761922041885555e-05,3.3379583328496665e-05,0.02782524563372135,3.317746104241427e-05,-8.672638214317446e-07,0.027825272860549723,-0.8342247593973846,-0.00882690865546465,depth/000543.png,1.0,1.5969244389261685e-05,0.0006454295521799631,-0.9999997915828165,3.317746104241427e-05,-8.672638214317446e-07,0.027825272860549723,-0.00882690865546465,0.990695427549283,-0.1360975917916459,-0.0001238606401670391,4.5,0.9,0.1333333332,0.0,-0.0005702972412109375,-0.3413031994277682,0.1333333332,0.0,-0.0005702972412109375,-0.3413031994277682,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.1333333332,4.60434594934465,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,1.0,"2.450,11.650;2.483,11.673;2.582,11.740;2.747,11.853;2.929,11.978;3.110,12.102;3.292,12.226;3.473,12.350;3.655,12.474;3.837,12.599;4.018,12.723;4.200,12.847;4.381,12.971;4.563,13.096",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.990695427549283,-0.1360975917916459,-0.0001238606401670391,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338080422912,1787562338098203392,joint_v2_000002_8ec8982a,544,2,0.03333333333333333,0.06666666666666667,17.780542373657227,frame_id_exact,1,,2.4500081539154053,11.650006294250488,2.001497983932495,-0.0032480658977442328,0.0015458175697602022,-0.4054468515775083,0.9141115419147987,0.0007012495188973844,0.0006021957378834486,0.026045458391308784,0.0007366781413441131,-1.930375804464288e-05,0.026051434242453275,-0.8349416523945143,-0.03693642467260361,depth/000544.png,1.0,0.0001922631805116263,0.00719168278560065,-0.9999741210319298,0.0007366781413441131,-1.930375804464288e-05,0.026051434242453275,-0.03693642467260361,0.990792668131641,-0.13538752870610965,-0.0003253420296194744,4.5,0.9,0.1999999998,0.0,-0.0014979839324951172,-0.3395114730128254,0.1999999998,0.0,-0.0014979839324951172,-0.3395114730128254,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.1999999998,4.604335489540971,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,7.781029799961972,0,0,1,0,2.0,2.0,"2.450,11.650;2.483,11.673;2.582,11.741;2.748,11.854;2.979,12.012;3.276,12.215;3.623,12.452;3.969,12.690;4.316,12.927;4.663,13.164;4.926,13.344",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.990792668131641,-0.13538752870610965,-0.0003253420296194744,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338128882176,1787562338148159488,joint_v2_000002_8ec8982a,545,3,0.03333333333333333,0.1,19.277334213256836,frame_id_exact,1,,2.450082302093506,11.650069236755371,2.0022804737091064,-0.013566819259630587,0.006368558063688642,-0.40625516490305325,0.9136367570719554,0.004642991349101067,0.004000530578196049,0.021184615790843964,0.00548961638764678,-0.00012657790602622394,0.021358783901027002,-0.8368131597376222,-0.07580592483282089,depth/000545.png,1.0,0.0006139166820035985,0.02996480871701747,-0.9995507657667319,0.00548961638764678,-0.00012657790602622394,0.021358783901027002,-0.07580592483282089,0.9910439502340187,-0.1335351765781516,-0.0004952986915458883,4.5,0.9,0.2666666664,0.0,-0.0022804737091064453,-0.3348746974054334,0.2666666664,0.0,-0.0022804737091064453,-0.3348746974054334,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.2666666664,4.60423875190338,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,"2.450,11.650;2.483,11.673;2.582,11.741;2.748,11.854;2.979,12.012;3.276,12.215;3.623,12.452;3.969,12.690;4.316,12.927;4.663,13.164;4.926,13.344",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.9910439502340187,-0.1335351765781516,-0.0004952986915458883,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338182571008,1787562338198446848,joint_v2_000002_8ec8982a,546,4,0.03333333333333333,0.13333333333333333,15.875816345214844,frame_id_exact,1,,2.450404167175293,11.650347709655762,2.0029215812683105,-0.03268659778870941,0.015124722147880234,-0.40750077672880386,0.9124943539936947,0.016337241977453232,0.014169658534228802,0.01719263568520546,0.020329524278426606,-0.0003356280087022414,0.01870479127558875,-0.8400453859061889,-0.1167546808719635,depth/000546.png,1.0,0.0009628191562860294,0.07197934391305731,-0.9974056582098971,0.020329524278426606,-0.0003356280087022414,0.01870479127558875,-0.1167546808719635,0.991468949474646,-0.13034154944115428,-0.0006345998114115432,4.5,0.9,0.33333333299999995,0.0,-0.002921581268310547,-0.32699464242331194,0.33333333299999995,0.0,-0.002921581268310547,-0.32699464242331194,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.33333333299999995,4.603815865508842,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,"2.450,11.650;2.483,11.673;2.582,11.741;2.748,11.854;2.979,12.012;3.276,12.215;3.623,12.452;3.969,12.690;4.316,12.927;4.663,13.164;4.926,13.344",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.991468949474646,-0.13034154944115428,-0.0006345998114115432,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338226307584,1787562338247992832,joint_v2_000002_8ec8982a,547,5,0.03333333333333333,0.16666666666666666,21.685123443603516,frame_id_exact,1,,2.451305389404297,11.651132583618164,2.003408908843994,-0.058716838751822036,0.026871291503625362,-0.4089778358373819,0.9102567749452302,0.04001060128211975,0.03487243503332138,0.011500289663672447,0.051147782323403675,-0.0004836849112459717,0.01824450642694131,-0.8446000358565939,-0.15498687326908112,depth/000547.png,1.0,0.0008917790055409797,0.12887432584504155,-0.9916605330798395,0.051147782323403675,-0.0004836849112459717,0.01824450642694131,-0.15498687326908112,0.9920484544465423,-0.1258543423056665,-0.0007406436623623289,4.5,0.9,0.39999999959999993,0.0,-0.0034089088439941406,-0.2832459634869616,0.39999999959999993,0.0,-0.0034089088439941406,-0.2832459634869616,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.39999999959999993,4.602628878423726,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,7.2300976302951305,0,0,1,0,2.0,2.0,"2.451,11.651;2.491,11.682;2.598,11.758;2.770,11.878;3.010,12.043;3.316,12.251;3.664,12.487;4.012,12.723;4.359,12.959;4.707,13.195;4.927,13.345",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9906818103617787,-0.13619673497668333,0.0,0.9,0,0.9920484544465423,-0.1258543423056665,-0.0007406436623623289,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338282830080,1787562338301646848,joint_v2_000002_8ec8982a,548,6,0.03333333333333333,0.2,18.81694793701172,frame_id_exact,1,,2.453232526779175,11.652812957763672,2.00363826751709,-0.0875243541298374,0.03973886865289779,-0.4105273860078719,0.9067676522074916,0.07806504517793655,0.06821756064891815,0.001208252739161253,0.10152425516035331,-0.00024229408202238134,0.021024120479037466,-0.8502754385726701,-0.18643765151500702,depth/000548.png,1.0,0.00020555263364115117,0.19135629395254805,-0.981520619504685,0.10152425516035331,-0.00024229408202238134,0.021024120479037466,-0.18643765151500702,0.9927389006684191,-0.12028653107369618,-0.0007909120784133631,4.5,0.9,0.4666666661999999,0.0,-0.0036382675170898438,-0.2701704671767574,0.4666666661999999,0.0,-0.0036382675170898438,-0.2701704671767574,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.4666666661999999,4.600089540222879,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,"2.451,11.651;2.491,11.682;2.598,11.758;2.770,11.878;3.010,12.043;3.316,12.251;3.664,12.487;4.012,12.723;4.359,12.959;4.707,13.195;4.927,13.345",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,1,1,PASS_THROUGH,-1,0.9927392111684615,-0.12028656869584739,0.0,0.9,0,0.9927389006684191,-0.12028653107369618,-0.0007909120784133631,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338330652160,1787562338347290624,joint_v2_000002_8ec8982a,549,7,0.03333333333333333,0.23333333333333334,16.63827896118164,frame_id_exact,1,,2.456667423248291,11.655817031860352,2.0034091472625732,-0.11394353774708889,0.0514627965677744,-0.41220823698896786,0.9024703984804978,0.1302027702331543,0.11384620517492294,-0.016355039551854134,0.17160441036249852,0.0007890678132891903,0.0270649375389299,-0.8567827443843637,-0.2097645103931427,depth/000549.png,1.0,-0.0010496285711465297,0.24808811711723427,-0.9687369015502032,0.17160441036249852,0.0007890678132891903,0.0270649375389299,-0.2097645103931427,0.9934872698067573,-0.11394074957043511,-0.0007418350510180709,4.5,0.9,0.5333333328,0.0,-0.003409147262573242,-0.2559407754957349,0.5333333328,0.0,-0.003409147262573242,-0.2559407754957349,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.5333333328,4.595558432881863,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,"2.451,11.651;2.491,11.682;2.598,11.758;2.770,11.878;3.010,12.043;3.316,12.251;3.664,12.487;4.012,12.723;4.359,12.959;4.707,13.195;4.927,13.345",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9927389006684191,-0.12028653107369618,-0.0007909120784133631,0.9,0,0.9934872698067573,-0.11394074957043511,-0.0007418350510180709,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338371528960,1787562338389236224,joint_v2_000002_8ec8982a,550,8,0.03333333333333333,0.26666666666666666,17.707347869873047,frame_id_exact,1,,2.4620368480682373,11.66050910949707,2.002454996109009,-0.13301124233038444,0.059897309038891886,-0.4143389865547457,0.8983560129505527,0.1934630572795868,0.1689930409193039,-0.04224313050508499,0.258121683634631,0.002960647744869834,0.03369741070975784,-0.8639048535623296,-0.22568006813526154,depth/000550.png,1.0,-0.002605271225826336,0.28861847932410967,-0.9574406435672544,0.258121683634631,0.002960647744869834,0.03369741070975784,-0.22568006813526154,0.9942540700592309,-0.10704465380532668,-0.0005350349070253435,4.5,0.9,0.5999999993999999,0.0,-0.002454996109008789,-0.23550119538687575,0.5999999993999999,0.0,-0.002454996109008789,-0.23550119538687575,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.5999999993999999,4.588477733670556,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,6.144981527711323,0,0,1,0,2.0,2.0,"2.462,11.661;2.535,11.716;2.675,11.814;2.882,11.957;3.156,12.144;3.491,12.372;3.839,12.607;4.187,12.843;4.534,13.078;4.882,13.315;4.939,13.354",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9927389006684191,-0.12028653107369618,-0.0007909120784133631,0.9,0,0.9942540700592309,-0.10704465380532668,-0.0005350349070253435,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
1787562338418444544,1787562338435105792,joint_v2_000002_8ec8982a,551,9,0.03333333333333333,0.3,16.66116714477539,frame_id_exact,1,,2.4696364402770996,11.667139053344727,2.000519275665283,-0.1412049188477029,0.06357365119533069,-0.41729253878022543,0.8954811549358602,0.26315051317214966,0.2293594628572464,-0.07464849203824997,0.3551160908571554,0.006451679004718862,0.035739208173483514,-0.8715307728846851,-0.23455430567264557,depth/000551.png,1.0,-0.003989504956658771,0.3059503082383869,-0.9520391235338161,0.3551160908571554,0.006451679004718862,0.035739208173483514,-0.23455430567264557,0.995015838034835,-0.09971694538247027,-0.00011341703822527871,4.5,0.9,0.6666666659999999,0.0,-0.0005192756652832031,-0.2209019685273239,0.6666666659999999,0.0,-0.0005192756652832031,-0.2209019685273239,direct,SAFE_PROGRESSING,NONE,DIRECT_LOCAL,PASS_THROUGH,0,7,0,0,0,0,0,0.6666666659999999,4.578462549091975,inf,0.0,0,0,0,CLEAR,none,nan,0.0,0.0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,"2.462,11.661;2.535,11.716;2.675,11.814;2.882,11.957;3.156,12.144;3.491,12.372;3.839,12.607;4.187,12.843;4.534,13.078;4.882,13.315;4.939,13.354",6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,6.250000000000001,14.25,2.0,5.719450617280809,0.0,0.0,0,0,2,1,,,0,1,PASS_THROUGH,-1,0.9927389006684191,-0.12028653107369618,-0.0007909120784133631,0.9,0,0.995015838034835,-0.09971694538247027,-0.00011341703822527871,4.5,0.9,0,0,0,BYPASS_VISIBLE,1,0,1,1,1
